sample_id,eta_z_s_projected_re,eta_z_s_expected_re,eta_z_s_residual_abs,eta_z_perp_projected_abs,eta_z_perp_expected_abs,eta_z_perp_residual_abs,eta_x_s_projected_re,eta_x_s_expected_re,eta_x_s_residual_abs,eta_x_d_projected_re,eta_x_d_expected_re,eta_x_d_residual_abs,z_sector_d_like_omitted_abs,x_perp_candidate_abs,zx_d_candidate_aggregate_abs,retained_ratio_total,omitted_fraction_total
pams_fig1_alpha0.671965_J0.09_0.18_0_0_0_0_complex_Nm220_-0.501831_0.6_192::0,-4.989160853538661e-05,-4.989160853538661e-05,0.0,81.97740886988457,81.97740886988457,0.0,0.7306170254065023,0.7306170254065023,0.0,338.38758346747153,338.38758346747153,0.0,1.1213246123362762e-16,2.7102493504926916e-16,2.0418142236508833e-16,0.999999802707986,1.9729201397617266e-07
pams_J0.09_0.18_0_0_0_0_complex_Nm220_-0.3372_0.3_-0.1646_0.3_121_93::107_77,-0.16604410887446444,-0.16604410887446444,0.0,0.5910502298696443,0.5910502298696443,0.0,-0.019105985630732458,-0.019105985630732458,0.0,0.2827275486013572,0.2827275486013572,0.0,1.3049133302552063,0.1849082511464082,0.12554461049179538,0.19236372200822027,0.8076362779917797
pams_J0.09_0.18_0_0_0_0_complex_Nm220_-0.3372_0.3_-0.1646_0.3_121_93::81_31,-48.78761717764445,-48.78761717764445,0.0,76.15168260743432,76.15168260743432,0.0,1.0874156218356315,1.0874156218356315,0.0,4.6642343765057603e-08,4.6642343765057603e-08,0.0,5.387954610104797e-08,12.291039068119078,6.012678186259621,0.34670871724588614,0.6532912827541139
pams_J0.09_0.18_0_0_0_0_complex_Nm220_-0.3372_0.3_-0.1646_0.3_121_93::2_85,-0.0018868766022634986,-0.0018868766022634986,0.0,0.008142103822833643,0.008142103822833643,0.0,-0.135069116244523,-0.135069116244523,0.0,283.0507574258148,283.0507574258148,0.0,69.9803500591014,0.0036342965745408923,0.000763615094606453,0.6543431883895188,0.34565681161048123
pams_J0.09_0.18_0_0_0_0_complex_Nm220_-0.3372_0.3_-0.1646_0.3_121_93::78_15,-42.363718036378884,-42.363718036378884,0.0,115.84015125719408,115.84015125719408,0.0,1.6149176591814518,1.6149176591814518,0.0,0.003251326737207849,0.003251326737207849,0.0,0.0019021198573159893,20.101615327495637,12.320021698173306,0.4002233765315988,0.5997766234684012
pams_J0.09_0.18_0_0_0_0_complex_Nm220_-0.3372_0.3_-0.1646_0.3_121_93::78_13,-34.359125710635254,-34.359125710635254,0.0,111.73769177378401,111.73769177378401,0.0,1.5425209677594376,1.5425209677594376,0.0,2.4997271715343494e-05,2.4997271715343494e-05,0.0,3.659406742500855e-05,19.697097450034736,12.664953375150832,0.4143247906478068,0.5856752093521932
